,year,survey,depth,num_cpue,accepted_name
1859,2019,SCS,115.21,6,Hippoglossoides platessoides
1860,2019,SCS,134.42,3,Hippoglossoides platessoides
1861,2020,SCS,69.49,2,Hippoglossoides platessoides
1862,2016,SCS,74.98,2.068965517,Hippoglossoides platessoides
1863,2017,SCS,91.44,2,Hippoglossoides platessoides
1864,2020,SCS,65.84,2,Hippoglossoides platessoides
1865,2019,SCS,162.76,2,Hippoglossoides platessoides
1866,2016,SCS,182.88,11.42857143,Hippoglossoides platessoides
1867,2016,SCS,99.67,2,Hippoglossoides platessoides
1868,2020,SCS,87.78,3.870967742,Hippoglossoides platessoides
1869,2018,SCS,90.53,4,Hippoglossoides platessoides
1870,2020,SCS,78.64,10,Hippoglossoides platessoides
1871,2019,SCS,65.84,4,Hippoglossoides platessoides
1872,2020,SCS,82.3,2,Hippoglossoides platessoides
1873,2018,SCS,88.7,2,Hippoglossoides platessoides
1874,2019,SCS,76.81,2,Hippoglossoides platessoides
1875,2020,SCS,85.04,2,Hippoglossoides platessoides
1876,2018,SCS,85.04,8,Hippoglossoides platessoides
1877,2019,SCS,56.69,8,Hippoglossoides platessoides
1878,2019,SCS,58.52,9.677419355,Hippoglossoides platessoides
1879,2019,SCS,45.72,2.857142857,Hippoglossoides platessoides
1880,2016,SCS,155.45,2,Hippoglossoides platessoides
1881,2019,SCS,56.69,8.181818182,Hippoglossoides platessoides
1882,2016,SCS,165.51,4,Hippoglossoides platessoides
1883,2018,SCS,139.9,2,Hippoglossoides platessoides
1884,2016,SCS,85.95,6,Hippoglossoides platessoides
1885,2016,SCS,73.15,10.71428571,Hippoglossoides platessoides
1886,2016,SCS,123.44,5.454545455,Hippoglossoides platessoides
1887,2019,SCS,82.3,2.5,Hippoglossoides platessoides
1888,2019,SCS,56.69,2.307692308,Hippoglossoides platessoides
1889,2019,SCS,116.13,2,Hippoglossoides platessoides
1890,2019,SCS,65.84,12.85714286,Hippoglossoides platessoides
1891,2019,SCS,111.56,4,Hippoglossoides platessoides
1892,2019,SCS,89.61,4,Hippoglossoides platessoides
1893,2016,SCS,55.78,2.068965517,Hippoglossoides platessoides
1894,2016,SCS,65.84,4.8,Hippoglossoides platessoides
1895,2019,SCS,69.49,8,Hippoglossoides platessoides
1896,2016,SCS,89.61,4,Hippoglossoides platessoides
1897,2016,SCS,91.44,1.935483871,Hippoglossoides platessoides
1898,2019,SCS,166.42,2,Hippoglossoides platessoides
1899,2019,SCS,60.35,4,Hippoglossoides platessoides
1900,2019,SCS,161.85,2,Hippoglossoides platessoides
1901,2019,SCS,80.47,10,Hippoglossoides platessoides
1902,2019,SCS,124.36,2,Hippoglossoides platessoides
1903,2019,SCS,98.76,2,Hippoglossoides platessoides
1904,2019,SCS,91.44,2,Hippoglossoides platessoides
1905,2019,SCS,85.95,2,Hippoglossoides platessoides
1906,2019,SCS,78.64,2,Hippoglossoides platessoides
1907,2019,SCS,71.32,10,Hippoglossoides platessoides
1908,2019,SCS,62.18,2,Hippoglossoides platessoides
1909,2019,SCS,73.15,2.857142857,Hippoglossoides platessoides
1910,2019,SCS,84.12,2,Hippoglossoides platessoides
1911,2017,SCS,197.51,6,Glyptocephalus cynoglossus
1912,2019,SCS,216.71,8,Glyptocephalus cynoglossus
1913,2020,SCS,164.59,2,Glyptocephalus cynoglossus
1914,2017,SCS,103.33,2,Glyptocephalus cynoglossus
1915,2019,SCS,170.08,6.428571429,Glyptocephalus cynoglossus
1916,2016,SCS,107.9,2,Glyptocephalus cynoglossus
1917,2017,SCS,152.7,22,Glyptocephalus cynoglossus
1918,2019,SCS,247.8,6,Glyptocephalus cynoglossus
1919,2016,SCS,106.07,15,Glyptocephalus cynoglossus
1920,2017,SCS,161.85,24,Glyptocephalus cynoglossus
1921,2019,SCS,286.21,4,Glyptocephalus cynoglossus
1922,2020,SCS,153.62,2,Glyptocephalus cynoglossus
1923,2017,SCS,135.33,2,Glyptocephalus cynoglossus
1924,2019,SCS,274.32,2.222222222,Glyptocephalus cynoglossus
1925,2020,SCS,104.24,10.71428571,Glyptocephalus cynoglossus
1926,2016,SCS,145.39,6.428571429,Glyptocephalus cynoglossus
1927,2016,SCS,147.22,15,Glyptocephalus cynoglossus
1928,2016,SCS,213.97,5.217391304,Glyptocephalus cynoglossus
1929,2016,SCS,198.42,4,Glyptocephalus cynoglossus
1930,2016,SCS,178.31,8,Glyptocephalus cynoglossus
1931,2020,SCS,296.27,6,Glyptocephalus cynoglossus
1932,2019,SCS,266.09,31.03448276,Glyptocephalus cynoglossus
1933,2016,SCS,92.35,2,Glyptocephalus cynoglossus
1934,2020,SCS,292.61,18,Glyptocephalus cynoglossus
1935,2019,SCS,208.48,6,Glyptocephalus cynoglossus
1936,2016,SCS,92.35,2,Glyptocephalus cynoglossus
1937,2020,SCS,272.49,18,Glyptocephalus cynoglossus
1938,2019,SCS,408.74,20,Glyptocephalus cynoglossus
1939,2016,SCS,95.1,2,Glyptocephalus cynoglossus
1940,2016,SCS,146.3,1.935483871,Glyptocephalus cynoglossus
1941,2019,SCS,527.61,30,Glyptocephalus cynoglossus
1942,2020,SCS,228.6,18.46153846,Glyptocephalus cynoglossus
1943,2019,SCS,160.93,8,Glyptocephalus cynoglossus
1944,2020,SCS,208.48,2.4,Glyptocephalus cynoglossus
1945,2017,SCS,87.78,2,Glyptocephalus cynoglossus
1946,2020,SCS,239.57,8.571428571,Glyptocephalus cynoglossus
1947,2019,SCS,243.23,2,Glyptocephalus cynoglossus
1948,2020,SCS,206.65,12,Glyptocephalus cynoglossus
1949,2019,SCS,213.06,2.307692308,Glyptocephalus cynoglossus
1950,2016,SCS,129.84,6,Glyptocephalus cynoglossus
1951,2020,SCS,179.22,18,Glyptocephalus cynoglossus
1952,2016,SCS,128.02,2,Glyptocephalus cynoglossus
1953,2019,SCS,171.91,24,Glyptocephalus cynoglossus
1954,2020,SCS,192.02,20,Glyptocephalus cynoglossus
1955,2019,SCS,152.7,10,Glyptocephalus cynoglossus
1956,2016,SCS,91.44,2,Glyptocephalus cynoglossus
1957,2020,SCS,210.31,23.07692308,Glyptocephalus cynoglossus
1958,2016,SCS,258.78,11.42857143,Glyptocephalus cynoglossus
1959,2020,SCS,204.83,14,Glyptocephalus cynoglossus
1960,2020,SCS,120.7,2,Glyptocephalus cynoglossus
1961,2020,SCS,157.28,4,Glyptocephalus cynoglossus
1962,2016,SCS,91.44,2.4,Glyptocephalus cynoglossus
1963,2020,SCS,133.5,44.51612903,Glyptocephalus cynoglossus
1964,2020,SCS,186.54,8.275862069,Glyptocephalus cynoglossus
1965,2019,SCS,164.59,4,Glyptocephalus cynoglossus
1966,2020,SCS,177.39,12,Glyptocephalus cynoglossus
1967,2019,SCS,93.27,2,Glyptocephalus cynoglossus
1968,2020,SCS,146.3,22,Glyptocephalus cynoglossus
1969,2020,SCS,82.3,2.068965517,Glyptocephalus cynoglossus
1970,2016,SCS,192.94,5.714285714,Glyptocephalus cynoglossus
1971,2016,SCS,269.75,3,Glyptocephalus cynoglossus
1972,2019,SCS,175.56,2,Glyptocephalus cynoglossus
1973,2019,SCS,174.65,2,Glyptocephalus cynoglossus
1974,2016,SCS,315.47,5.454545455,Glyptocephalus cynoglossus
1975,2019,SCS,187.45,12,Glyptocephalus cynoglossus
1976,2016,SCS,235.92,4,Glyptocephalus cynoglossus
1977,2019,SCS,329.18,2,Glyptocephalus cynoglossus
1978,2016,SCS,238.66,12.85714286,Glyptocephalus cynoglossus
1979,2020,SCS,117.04,2,Glyptocephalus cynoglossus
1980,2019,SCS,312.72,8.571428571,Glyptocephalus cynoglossus
1981,2016,SCS,256.03,3.529411765,Glyptocephalus cynoglossus
1982,2016,SCS,179.22,18,Glyptocephalus cynoglossus
1983,2019,SCS,229.51,2,Glyptocephalus cynoglossus
1984,2016,SCS,178.31,5.714285714,Glyptocephalus cynoglossus
1985,2019,SCS,225.86,2,Glyptocephalus cynoglossus
1986,2016,SCS,200.25,6.923076923,Glyptocephalus cynoglossus
1987,2020,SCS,214.88,8,Glyptocephalus cynoglossus
1988,2019,SCS,228.6,4,Glyptocephalus cynoglossus
1989,2016,SCS,212.14,66,Glyptocephalus cynoglossus
1990,2020,SCS,283.46,2,Glyptocephalus cynoglossus
1991,2019,SCS,149.05,1.935483871,Glyptocephalus cynoglossus
1992,2016,SCS,149.05,2,Glyptocephalus cynoglossus
1993,2019,SCS,235.92,2,Glyptocephalus cynoglossus
1994,2016,SCS,193.85,20,Glyptocephalus cynoglossus
1995,2016,SCS,212.14,22,Glyptocephalus cynoglossus
1996,2017,SCS,210.31,28,Glyptocephalus cynoglossus
1997,2016,SCS,167.34,12,Glyptocephalus cynoglossus
1998,2016,SCS,160.93,8.181818182,Glyptocephalus cynoglossus
1999,2016,SCS,189.28,18,Glyptocephalus cynoglossus
2000,2016,SCS,228.6,52.8,Glyptocephalus cynoglossus
2001,2016,SCS,160.02,7.5,Glyptocephalus cynoglossus
2002,2016,SCS,80.47,2,Glyptocephalus cynoglossus
2003,2016,SCS,182.88,22.85714286,Glyptocephalus cynoglossus
2004,2016,SCS,165.51,2,Glyptocephalus cynoglossus
2005,2016,SCS,162.76,2,Glyptocephalus cynoglossus
2006,2019,SCS,132.59,2.142857143,Glyptocephalus cynoglossus
2007,2019,SCS,173.74,2,Glyptocephalus cynoglossus
2008,2019,SCS,141.73,6,Glyptocephalus cynoglossus
2009,2019,SCS,103.33,2,Glyptocephalus cynoglossus
2010,2016,SCS,91.44,1.935483871,Glyptocephalus cynoglossus
2011,2019,SCS,203,4.137931034,Glyptocephalus cynoglossus
2012,2019,SCS,193.85,44,Glyptocephalus cynoglossus
2013,2019,SCS,166.42,10,Glyptocephalus cynoglossus
2014,2016,SCS,209.4,74,Glyptocephalus cynoglossus
2015,2019,SCS,161.85,18,Glyptocephalus cynoglossus
2016,2019,SCS,124.36,14,Glyptocephalus cynoglossus
2017,2019,SCS,179.22,2,Glyptocephalus cynoglossus
2018,2017,SCS,197.51,2,Myzopsetta ferruginea
2019,2016,SCS,107.9,2,Myzopsetta ferruginea
2020,2018,SCS,103.33,2,Myzopsetta ferruginea
2021,2017,SCS,111.56,2,Myzopsetta ferruginea
2022,2017,SCS,98.76,4,Myzopsetta ferruginea
2023,2020,SCS,104.24,2.142857143,Myzopsetta ferruginea
2024,2017,SCS,85.04,8,Myzopsetta ferruginea
2025,2017,SCS,90.53,52,Myzopsetta ferruginea
2026,2017,SCS,68.58,12,Myzopsetta ferruginea
2027,2017,SCS,96.93,4,Myzopsetta ferruginea
2028,2018,SCS,79.55,2,Myzopsetta ferruginea
2029,2019,SCS,108.81,4,Myzopsetta ferruginea
2030,2017,SCS,87.78,26,Myzopsetta ferruginea
2031,2020,SCS,86.87,1.935483871,Myzopsetta ferruginea
2032,2018,SCS,75.9,10,Myzopsetta ferruginea
2033,2017,SCS,82.3,6,Myzopsetta ferruginea
2034,2019,SCS,109.73,4,Myzopsetta ferruginea
2035,2017,SCS,74.98,16,Myzopsetta ferruginea
2036,2018,SCS,74.07,8,Myzopsetta ferruginea
2037,2020,SCS,89.61,4,Myzopsetta ferruginea
2038,2018,SCS,66.75,8,Myzopsetta ferruginea
2039,2016,SCS,87.78,2,Myzopsetta ferruginea
2040,2017,SCS,72.24,2,Myzopsetta ferruginea
2041,2020,SCS,89.61,8,Myzopsetta ferruginea
2042,2018,SCS,82.3,6,Myzopsetta ferruginea
2043,2016,SCS,96.93,2,Myzopsetta ferruginea
2044,2017,SCS,85.95,10,Myzopsetta ferruginea
2045,2020,SCS,109.73,3.870967742,Myzopsetta ferruginea
2046,2017,SCS,81.38,4,Myzopsetta ferruginea
2047,2018,SCS,93.27,2,Myzopsetta ferruginea
2048,2019,SCS,78.64,4,Myzopsetta ferruginea
2049,2017,SCS,80.47,4,Myzopsetta ferruginea
2050,2020,SCS,91.44,16,Myzopsetta ferruginea
2051,2019,SCS,83.21,4,Myzopsetta ferruginea
2052,2016,SCS,97.84,6,Myzopsetta ferruginea
2053,2017,SCS,74.07,18,Myzopsetta ferruginea
2054,2020,SCS,81.38,17.77777778,Myzopsetta ferruginea
2055,2017,SCS,65.84,6,Myzopsetta ferruginea
2056,2020,SCS,67.67,10,Myzopsetta ferruginea
2057,2016,SCS,82.3,234,Myzopsetta ferruginea
2058,2016,SCS,71.32,58,Myzopsetta ferruginea
2059,2016,SCS,75.9,34,Myzopsetta ferruginea
2060,2016,SCS,91.44,58,Myzopsetta ferruginea
2061,2019,SCS,93.27,2,Myzopsetta ferruginea
2062,2016,SCS,91.44,16,Myzopsetta ferruginea
2063,2019,SCS,84.12,6,Myzopsetta ferruginea
2064,2016,SCS,87.78,26,Myzopsetta ferruginea
2065,2019,SCS,91.44,6,Myzopsetta ferruginea
2066,2019,SCS,88.7,28.57142857,Myzopsetta ferruginea
2067,2016,SCS,85.04,80,Myzopsetta ferruginea
2068,2019,SCS,92.35,6,Myzopsetta ferruginea
2069,2016,SCS,76.81,10,Myzopsetta ferruginea
2070,2016,SCS,60.35,10,Myzopsetta ferruginea
2071,2016,SCS,91.44,7.2,Myzopsetta ferruginea
2072,2016,SCS,63.09,2,Myzopsetta ferruginea
2073,2016,SCS,122.53,2.222222222,Myzopsetta ferruginea
2074,2016,SCS,60.35,6,Myzopsetta ferruginea
2075,2016,SCS,105.16,4,Myzopsetta ferruginea
2076,2020,SCS,82.3,16,Myzopsetta ferruginea
2077,2016,SCS,71.32,2,Myzopsetta ferruginea
2078,2016,SCS,105.16,10.43478261,Myzopsetta ferruginea
2079,2017,SCS,56.69,2,Myzopsetta ferruginea
2080,2016,SCS,76.81,4,Myzopsetta ferruginea
2081,2016,SCS,87.78,4.285714286,Myzopsetta ferruginea
2082,2019,SCS,69.49,2,Myzopsetta ferruginea
2083,2019,SCS,91.44,18,Myzopsetta ferruginea
2084,2016,SCS,81.38,2.068965517,Myzopsetta ferruginea
2085,2018,SCS,87.78,8,Myzopsetta ferruginea
2086,2019,SCS,91.44,2,Myzopsetta ferruginea
2087,2016,SCS,80.47,16,Myzopsetta ferruginea
2088,2016,SCS,61.26,2,Myzopsetta ferruginea
2089,2017,SCS,72.24,6,Myzopsetta ferruginea
2090,2018,SCS,92.35,8,Myzopsetta ferruginea
2091,2016,SCS,64.92,12,Myzopsetta ferruginea
2092,2018,SCS,85.04,20,Myzopsetta ferruginea
2093,2019,SCS,110.64,4,Myzopsetta ferruginea
2094,2016,SCS,67.67,2.142857143,Myzopsetta ferruginea
2095,2018,SCS,69.49,4,Myzopsetta ferruginea
2096,2018,SCS,72.24,4,Myzopsetta ferruginea
2097,2017,SCS,71.32,3,Myzopsetta ferruginea
2098,2018,SCS,79.55,14,Myzopsetta ferruginea
2099,2019,SCS,63.09,4.444444444,Myzopsetta ferruginea
2100,2017,SCS,69.49,2,Myzopsetta ferruginea
2101,2020,SCS,64.01,6,Myzopsetta ferruginea
2102,2018,SCS,87.78,16,Myzopsetta ferruginea
2103,2020,SCS,89.61,70,Myzopsetta ferruginea
2104,2018,SCS,87.78,4,Myzopsetta ferruginea
2105,2020,SCS,89.61,16,Myzopsetta ferruginea
2106,2018,SCS,78.64,2,Myzopsetta ferruginea
2107,2017,SCS,85.95,8,Myzopsetta ferruginea
2108,2017,SCS,78.64,6.206896552,Myzopsetta ferruginea
2109,2018,SCS,66.75,2,Myzopsetta ferruginea
2110,2018,SCS,72.24,2,Myzopsetta ferruginea
2111,2019,SCS,65.84,2,Myzopsetta ferruginea
2112,2017,SCS,75.9,4,Myzopsetta ferruginea
2113,2019,SCS,78.64,2,Myzopsetta ferruginea
2114,2016,SCS,75.9,62.85714286,Myzopsetta ferruginea
2115,2020,SCS,51.21,2.727272727,Myzopsetta ferruginea
2116,2016,SCS,62.18,10,Myzopsetta ferruginea
2117,2020,SCS,57.61,2,Myzopsetta ferruginea
2118,2020,SCS,69.49,4,Myzopsetta ferruginea
2119,2016,SCS,80.47,2,Myzopsetta ferruginea
2120,2018,SCS,78.64,2,Myzopsetta ferruginea
2121,2016,SCS,78.64,2,Myzopsetta ferruginea
2122,2017,SCS,93.27,6,Myzopsetta ferruginea
2123,2017,SCS,89.61,2.727272727,Myzopsetta ferruginea
2124,2020,SCS,87.78,21.29032258,Myzopsetta ferruginea
2125,2016,SCS,91.44,5.714285714,Myzopsetta ferruginea
2126,2020,SCS,78.64,6,Myzopsetta ferruginea
2127,2016,SCS,113.39,6.428571429,Myzopsetta ferruginea
2128,2020,SCS,85.04,6,Myzopsetta ferruginea
2129,2018,SCS,85.04,14,Myzopsetta ferruginea
2130,2019,SCS,69.49,4,Myzopsetta ferruginea
2131,2020,SCS,103.33,4,Myzopsetta ferruginea
2132,2018,SCS,128.93,2,Myzopsetta ferruginea
2133,2016,SCS,89.61,3.870967742,Myzopsetta ferruginea
2134,2016,SCS,95.1,4,Myzopsetta ferruginea
2135,2016,SCS,55.78,4.137931034,Myzopsetta ferruginea
2136,2016,SCS,89.61,2,Myzopsetta ferruginea
2137,2016,SCS,91.44,1.935483871,Myzopsetta ferruginea
2138,2019,SCS,80.47,2,Myzopsetta ferruginea
2139,2019,SCS,91.44,4,Myzopsetta ferruginea
2140,2019,SCS,91.44,12,Myzopsetta ferruginea
2141,2019,SCS,85.95,4,Myzopsetta ferruginea
2142,2019,SCS,84.12,2,Myzopsetta ferruginea
2143,2016,SCS,107.9,2,Pseudopleuronectes americanus
2144,2017,SCS,98.76,4,Pseudopleuronectes americanus
2145,2020,SCS,78.64,1.935483871,Pseudopleuronectes americanus
2146,2017,SCS,84.12,4,Pseudopleuronectes americanus
2147,2019,SCS,58.52,2,Pseudopleuronectes americanus
2148,2017,SCS,87.78,2,Pseudopleuronectes americanus
2149,2017,SCS,60.35,14,Pseudopleuronectes americanus
2150,2017,SCS,62.18,2,Pseudopleuronectes americanus
2151,2018,SCS,66.75,24,Pseudopleuronectes americanus
2152,2017,SCS,34.75,8,Pseudopleuronectes americanus
2153,2016,SCS,87.78,2,Pseudopleuronectes americanus
2154,2018,SCS,82.3,14,Pseudopleuronectes americanus
2155,2017,SCS,65.84,2,Pseudopleuronectes americanus
2156,2018,SCS,93.27,4,Pseudopleuronectes americanus
2157,2018,SCS,124.36,2,Pseudopleuronectes americanus
2158,2019,SCS,83.21,6,Pseudopleuronectes americanus
2159,2019,SCS,89.61,4,Pseudopleuronectes americanus
2160,2017,SCS,65.84,2,Pseudopleuronectes americanus
2161,2018,SCS,99.67,2,Pseudopleuronectes americanus
2162,2018,SCS,49.38,4,Pseudopleuronectes americanus
2163,2020,SCS,135.33,8,Pseudopleuronectes americanus
2164,2018,SCS,52.12,20,Pseudopleuronectes americanus
2165,2019,SCS,93.27,2,Pseudopleuronectes americanus
2166,2016,SCS,87.78,2,Pseudopleuronectes americanus
2167,2017,SCS,45.72,6,Pseudopleuronectes americanus
2168,2020,SCS,120.7,4,Pseudopleuronectes americanus
2169,2016,SCS,94.18,2.5,Pseudopleuronectes americanus
2170,2020,SCS,76.81,2,Pseudopleuronectes americanus
2171,2020,SCS,82.3,5.806451613,Pseudopleuronectes americanus
2172,2020,SCS,186.54,2.068965517,Pseudopleuronectes americanus
2173,2017,SCS,51.21,2,Pseudopleuronectes americanus
2174,2020,SCS,82.3,10,Pseudopleuronectes americanus
2175,2020,SCS,177.39,2.4,Pseudopleuronectes americanus
2176,2016,SCS,105.16,23.47826087,Pseudopleuronectes americanus
2177,2017,SCS,56.69,2,Pseudopleuronectes americanus
2178,2019,SCS,96.01,4,Pseudopleuronectes americanus
2179,2016,SCS,87.78,98.57142857,Pseudopleuronectes americanus
2180,2020,SCS,73.15,2,Pseudopleuronectes americanus
2181,2019,SCS,91.44,2,Pseudopleuronectes americanus
2182,2017,SCS,67.67,4,Pseudopleuronectes americanus
2183,2020,SCS,82.3,2.068965517,Pseudopleuronectes americanus
2184,2016,SCS,61.26,16,Pseudopleuronectes americanus
2185,2017,SCS,72.24,48,Pseudopleuronectes americanus
2186,2020,SCS,104.24,44,Pseudopleuronectes americanus
2187,2016,SCS,77.72,2,Pseudopleuronectes americanus
2188,2016,SCS,64.92,6,Pseudopleuronectes americanus
2189,2020,SCS,67.67,4,Pseudopleuronectes americanus
2190,2020,SCS,107.9,160,Pseudopleuronectes americanus
2191,2016,SCS,67.67,8.571428571,Pseudopleuronectes americanus
2192,2020,SCS,93.27,121.9354839,Pseudopleuronectes americanus
2193,2018,SCS,69.49,2,Pseudopleuronectes americanus
2194,2019,SCS,43.89,2.4,Pseudopleuronectes americanus
2195,2016,SCS,68.58,2,Pseudopleuronectes americanus
2196,2017,SCS,60.35,46,Pseudopleuronectes americanus
2197,2020,SCS,89.61,198,Pseudopleuronectes americanus
2198,2019,SCS,66.75,3.870967742,Pseudopleuronectes americanus
2199,2016,SCS,65.84,4,Pseudopleuronectes americanus
2200,2019,SCS,60.35,2,Pseudopleuronectes americanus
2201,2019,SCS,63.09,48.88888889,Pseudopleuronectes americanus
2202,2016,SCS,53.95,6,Pseudopleuronectes americanus
2203,2020,SCS,71.32,6.428571429,Pseudopleuronectes americanus
2204,2020,SCS,64.01,34,Pseudopleuronectes americanus
2205,2018,SCS,87.78,2,Pseudopleuronectes americanus
2206,2016,SCS,45.72,8.181818182,Pseudopleuronectes americanus
2207,2017,SCS,71.32,2,Pseudopleuronectes americanus
2208,2020,SCS,89.61,36,Pseudopleuronectes americanus
2209,2019,SCS,53.04,2,Pseudopleuronectes americanus
2210,2019,SCS,49.38,2,Pseudopleuronectes americanus
2211,2020,SCS,64.01,2,Pseudopleuronectes americanus
2212,2020,SCS,57.61,8,Pseudopleuronectes americanus
2213,2020,SCS,53.04,68,Pseudopleuronectes americanus
2214,2018,SCS,66.75,2,Pseudopleuronectes americanus
2215,2017,SCS,93.27,6,Pseudopleuronectes americanus
2216,2020,SCS,73.15,2,Pseudopleuronectes americanus
2217,2019,SCS,69.49,2,Pseudopleuronectes americanus
2218,2018,SCS,67.67,4,Pseudopleuronectes americanus
2219,2018,SCS,72.24,2,Pseudopleuronectes americanus
2220,2016,SCS,113.39,6,Pseudopleuronectes americanus
2221,2016,SCS,149.05,2,Pseudopleuronectes americanus
2222,2018,SCS,79.55,2,Pseudopleuronectes americanus
2223,2016,SCS,84.12,2,Pseudopleuronectes americanus
2224,2020,SCS,36.58,2.608695652,Pseudopleuronectes americanus
2225,2019,SCS,78.64,2,Pseudopleuronectes americanus
2226,2016,SCS,75.9,2.857142857,Pseudopleuronectes americanus
2227,2019,SCS,120.7,4,Pseudopleuronectes americanus
2228,2016,SCS,71.32,11.42857143,Pseudopleuronectes americanus
2229,2017,SCS,93.27,2,Pseudopleuronectes americanus
2230,2019,SCS,34.75,5.714285714,Pseudopleuronectes americanus
2231,2016,SCS,62.18,4,Pseudopleuronectes americanus
2232,2016,SCS,189.28,32,Pseudopleuronectes americanus
2233,2019,SCS,134.42,6,Pseudopleuronectes americanus
2234,2019,SCS,38.4,1.935483871,Pseudopleuronectes americanus
2235,2016,SCS,74.98,6.206896552,Pseudopleuronectes americanus
2236,2017,SCS,91.44,4,Pseudopleuronectes americanus
2237,2016,SCS,57.61,6,Pseudopleuronectes americanus
2238,2018,SCS,85.95,6,Pseudopleuronectes americanus
2239,2019,SCS,96.01,24,Pseudopleuronectes americanus
2240,2016,SCS,99.67,2,Pseudopleuronectes americanus
2241,2016,SCS,91.44,2.857142857,Pseudopleuronectes americanus
2242,2016,SCS,82.3,28,Pseudopleuronectes americanus
2243,2019,SCS,87.78,48,Pseudopleuronectes americanus
2244,2016,SCS,113.39,2.142857143,Pseudopleuronectes americanus
2245,2016,SCS,58.52,133.0434783,Pseudopleuronectes americanus
2246,2020,SCS,82.3,2,Pseudopleuronectes americanus
2247,2019,SCS,68.58,124,Pseudopleuronectes americanus
2248,2016,SCS,56.69,6.206896552,Pseudopleuronectes americanus
2249,2016,SCS,74.98,148,Pseudopleuronectes americanus
2250,2020,SCS,85.04,2,Pseudopleuronectes americanus
2251,2018,SCS,85.04,2,Pseudopleuronectes americanus
2252,2019,SCS,69.49,84,Pseudopleuronectes americanus
2253,2016,SCS,67.67,96.42857143,Pseudopleuronectes americanus
2254,2019,SCS,50.29,2,Pseudopleuronectes americanus
2255,2016,SCS,87.78,146,Pseudopleuronectes americanus
2256,2019,SCS,69.49,148,Pseudopleuronectes americanus
2257,2016,SCS,105.16,61.93548387,Pseudopleuronectes americanus
2258,2016,SCS,87.78,127.826087,Pseudopleuronectes americanus
2259,2019,SCS,77.72,123,Pseudopleuronectes americanus
2260,2016,SCS,108.81,22,Pseudopleuronectes americanus
2261,2016,SCS,123.44,21.81818182,Pseudopleuronectes americanus
2262,2019,SCS,89.61,138,Pseudopleuronectes americanus
2263,2019,SCS,111.56,92,Pseudopleuronectes americanus
2264,2016,SCS,85.95,2,Pseudopleuronectes americanus
2265,2019,SCS,109.73,37.14285714,Pseudopleuronectes americanus
2266,2016,SCS,95.1,2,Pseudopleuronectes americanus
2267,2019,SCS,47.55,2,Pseudopleuronectes americanus
